,MetadataField,Metadata
0,NSGL Document #:,RIU-G-01-001
1,Sea Grant Program/Affiliate:,Rhode Island Sea Grant
2,Title:,Promoting sustainable coastal communities
3,Author:,"Lee, Virginia"
4,,"Kerr, Meg"
5,,"Desbonnet, Alan"
6,Publication Year :,2001
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,P1612
10,Abstract:,"This leaflet describes the accomplishments and activities of Washington County (RI) residents participating in the statewide Sustainable Communities Project. The multi- leveled effort has so far produced a vision statement, developed several outreach and educational efforts, and is on its way to outlining the implementation actions required to preserve the county's character."
