,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-99-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Celebrating 100 years of oyster culture in Washington State/oysterste​w website
3,Author:,Washington Sea Grant
4,Publication Year :,1999
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-AV 99-02
7,Project #:,A/PC-5
8,URL:,http://www.wsg.​washington.edu/​oysterstew/oyst​ermain.html
9,Abstract:,"This announcement describes an informative and fun website about oysters in Washington State and presents a timeline plus five subject buttons: Oysters are Cool (general information about oysters), News You Can Use (includes information about purchasing, water quality and preparing and consuming oysters), and People and Features (profiles, slide show, scientific advancements, and changing tools of the trade), Publications and Bibliography, and Links. There is also an Order Oysters Online feature, where shellfish can be purchased by credit card. Go to www.wsg.washing​ton.edu/oysters​tew/oystermain.​html."
