,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-93-020
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Taking refuge from bycatch issues: red king crab (""Paralithodes camtschaticus"") and trawl fisheries in the eastern Bering Sea"
3,Author:,"Armstrong, David A."
4,,"Wainwright, Thomas C."
5,,"Jensen, Gregory C."
6,,"Dinnel, Paul A."
7,,"Andersen, Helle B."
8,Publication Year :,1993
9,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 50:1993-2000, 1993."
10,# Pages / Video Length:,8
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-TA 98-09
13,Project #:,R/F-68
