,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-01-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Kitsap County boating guide
3,Author:,Washington Sea Grant
4,Publication Year :,2001
5,# Pages / Video Length:,2
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,WSG-AS 00-04
8,Project #:,A/FP-7
9,Abstract:,"This water-resistant brochure contains important information about safe boating, from recommended and required equipment on board top proper maintenance to respecting wildlife. Produced specifically for Kitsap County, Washington, the fold-out guide also includes a map and a list of boating facilities on the Kitsap peninsula."
