,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-09-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Citizen science website
3,Publication Year :,2009
4,# Pages / Video Length:,
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-MR 09-15
7,Project #:,C/A/PC-5
8,URL:,http://www.wsg.​washington.edu/​citizenscience/​index.html
9,Abstract:,"Website developed in cooperation with the Puget Sound Partnership to involve citizens in scientific discovery in the natural environment, written and hosted by WSG."
