,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-11-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Shoreline armoring in Puget Sound (website)
3,Editor :,"Dethier, Megan"
4,Publication Year :,2011
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-MR 11-10
7,Project #:,R/OCEH-2
8,URL:,https://sites.g​oogle.com/a/uw.​edu/shoreline-​armoring/home
9,Abstract:,This website provides information on research that is currently under way to identify the physical and biological impacts of shoreline armoring in Puget Sound. The Puget Sound Partnership has identified armoring as a significant threat to the health of the Sound and a key feature in need of restoration.
