,MetadataField,Metadata
0,NSGL Document #:,HAWAU-R-82-013
1,Sea Grant Program/Affiliate:,Hawaii Sea Grant
2,Title:,"""HYSTEROTHYLACI​UM PELAGICUM"" SP. N. AND ""HYSTEROTHYLACI​UM CORNUTUM"" (STOSSICH, 1904) (NEMATODA: ANISAKIDAE) FROM MARINE FISHES"
3,Author:,"DEARDORFF, THOMAS L"
4,,"OVERSTREET, ROBIN M"
5,Publication Year :,1982
6,Source Citation:,"HELMINTHOLOGICA​L SOCIETY OF WASHINGTON. PROCEEDINGS, 49(02): 0246-0251, 1982"
7,Publication Type:,reprints (not peer-reviewed)
8,Program Report #:,UNIHI-​SEAGRANT-​JC-​82-​12
9,Project #:,PM/M-2H
10,Abstract:,WORM;NEMATODE
