,MetadataField,Metadata
0,NSGL Document #:,MICHU-N-89-001
1,Sea Grant Program/Affiliate:,Michigan Sea Grant
2,Title:,"Upwellings (Volume 11, No. 1, Spring 1989): News of the Great Lakes from Michigan Sea Grant College Program"
3,Author:,"Walter, Martha"
4,,"Flory, Millie J."
5,Publication Year :,1989
6,Publisher:,University of Michigan Sea Grant College Program
7,# Pages / Video Length:,8
8,Publication Type:,periodicals
9,Program Report #:,MICHU-SG-
10,Grant/Contract #:,NOAA Sea Grant
11,Notes:,One newsletter issue received by the NSGL for 1989.
12,Abstract:,"Upwellings is an award-winning quarterly newsletter that reports on Michigan Sea Grant research, extension, education, and other Great Lakes issues. The following articles are in this issue: Aquaculture in the heartland (North Central Regional Aquaculture Center); Upwellings editor and agen advance: Kurt Byers resigns from Michigan to serve as communications Manager for the Alaska Sea Grant College Program; Michigan students selected for year in Washington, D.C."
