,MetadataField,Metadata
0,NSGL Document #:,TCS-W-77-001
1,Sea Grant Program/Affiliate:,The Coastal Society
2,Title:,Energy across the coastal zone
3,Editor :,"Schwartz, Maurice L."
4,,"Terich, Thomas"
5,Publication Year :,1977
6,Source Citation:,"Proceedings of the Third Annual Conference of The Coastal Society, Seattle, Washington, November 3-5, 1977."
7,Publisher:,The Coastal Society
8,# Pages / Video Length:,202
9,Publication Type:,conference/work​shop proceedings
10,URL:,http://nsgl.gso​.uri.edu/tcs/tc​sw77001/tcsw770​01index.html
