,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-99-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Mound: homeowner's manual for the operation, monitoring, and maintenance for a mound on-site sewage treatment and disposal system"
3,Author:,"Leaf, Charles D"
4,,"King, Teri"
5,Publication Year :,1999
6,# Pages / Video Length:,42
7,Publication Type:,"handbooks, manuals, guides"
8,Program Report #:,WSG-AS 99-05
9,Project #:,A/P-07
10,Abstract:,"This manual is intended to help mound on-site sewage treatment and disposal system owners operate, monitor, and maintain their systems in a knowledgeable manner. Not intended to be a technical manual for on-site professionals, but an aid to discussions between professionals and their clients, the manual reviews components, operation, and regulations of this type of septic system."
