,MetadataField,Metadata
0,NSGL Document #:,SCSGC-WR-14-005
1,Sea Grant Program/Affiliate:,South Carolina Sea Grant
2,Title:,"Shrimp culture in BFT system integrated to oyster, tilapia, and red drum (powerpoint presentation)"
3,Author:,"Poersch, Luis H."
4,,"Leffler, John"
5,,"Stokes, Al"
6,,"Brunson, Jeff"
7,,"Richardson, Jacob"
8,,"Pitts, Kevin"
9,,"Gaona, Carlos A."
10,Publication Year :,2014
11,Source Citation:,"Aquaculture America 2014, Seattle Washington, February 10-13, 2014"
12,# Pages / Video Length:,14
13,Publication Type:,reprints (not peer-reviewed)
14,Project #:,R/A-35
