,MetadataField,Metadata
0,NSGL Document #:,TCS-W-92-001
1,Sea Grant Program/Affiliate:,The Coastal Society
2,Title:,Organizing for the coast
3,Editor :,"Lynch, Maurice P."
4,,"Crowder, Bland"
5,,"Ayers, Lisa"
6,,"McCreary, Mallory"
7,Publication Year :,1992
8,Source Citation:,"Proceedings of the Thirteenth International Conference of the Coastal Society, Washington, D. C., April 5-8, 1992."
9,# Pages / Video Length:,806
10,Publication Type:,conference/work​shop proceedings
11,URL:,http://nsgl.gso​.uri.edu/tcs/tc​sw92001/tcsw920​01index.html
