,MetadataField,Metadata
0,NSGL Document #:,VSGCP-W-10-002
1,Sea Grant Program/Affiliate:,Virginia Sea Grant
2,Title:,Sea Grant Extension Program Catch Share Workshop Report
3,Author:,"La Valley, Ken"
4,,"Murray, Tom J."
5,Publication Year :,2011
6,Source Citation:,"""Energy Use in Fisheries Symposium,"" Sea Grant Extension Catch Shares Workshop, Seattle, Washington, November 14-17, 2010."
7,# Pages / Video Length:,8
8,Publication Type:,conference/work​shop proceedings
9,Program Report #:,VSG-11-04
10,Abstract:,"A summary of a workshop on catch shares, attended by Sea Grant fisheries extension agents as well as representatives from NGOs and other fishery-related organizations. The goals of the workshop were (1) increasing attendees' understanding of catch shares and applications from across the nation and (2) beginning discussions about a coordinated role that Sea Grant programs could or should have with regards to catch shares."
