,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-10-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,COSEE scientists making an impact in ocean sciences education (website)
3,Editor :,"Keil, Rick"
4,Publication Year :,2010
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-MR 10-21
7,Project #:,R/OLWC-1
8,URL:,http://www.cose​e.net/engaging_​scientists/keil​/
9,Abstract:,"COSEE ocean scientists, citizen science, sound citizen, Rick Keil, science education"
