,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-85-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Social consequences of maritime technological change
3,Author:,"Couper, Alastair"
4,Publication Year :,1985
5,# Pages / Video Length:,17
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,WSG 85-6
8,Project #:,E/MS-7
9,Abstract:,"New marine technology has frequently been evaluated on the basis of the contributions it can make to efficiency and balance of payments, and for its biological and environmental impact. In contrast, the social dimensions in employment, the stability of communities, population redistribution, retraining and other human resource requirements have not always been featured clearly or soon enough. In this booklet, the author concentrates primarily on the social impact of current and future technological changes in ports and shipping, but he also touches on changes affecting commercial fishing."
