,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-70-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,A NEW METHOD OF PROCESSING FISH WASTE PART 2 REFINEMENT OF THE PROCESS
3,Author:,"PIGOTT, GEORGE M"
4,,"AGARWALA, OM"
5,,"CHU, CHUNG-LING"
6,,"SHENOUDA, SOLIMAN"
7,Publication Year :,1970
8,Source Citation:,"PRESENTED AT: PACIFIC NORTHWEST POLLUTION CONTROL ASSOCIATION 37TH ANNU AL MEETING VICTORIA, B.C., CANADA OCTOBER 21-23, 1970"
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,WSG-TA 70- 9
