,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-17-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Sea Star (Winter, Summer, and Autumn 2017)"
3,Editor :,"Scigliano, Eric"
4,,"Larson, Samantha"
5,Publication Year :,2017
6,# Pages / Video Length:,24
7,Publication Type:,periodicals
8,Program Report #:,WSG-MR 16-07
9,,WSG-MR-17-02
10,,WSG-MR 17-03
11,Project #:,A/ACE-1
12,Abstract:,"The following highlights are in the Winter 2017 Sea Star newsletter issue: Elder memories, ancient DNA and the fate of the herring; To see a world in an oyster's shell, by Lauren Drakopulos; Fish kills and vanishing razor clams alarm the Quinault (Indian Nation); Drawing the line in salmon genetics; Rising seas and a plan to deal with climate change. Highlights in the Summer 2017 issue: Shing a light: Scientists are measuring how sediment impacts light availability in the water column at the mouth of the Elwha, by Niall Dunne; Avoiding a clam calamity, by N. Dunne; A big summer for small oil spills prevention, by Amy Brodbeck; Green shores for homes, by N. Dunne. Highlights in the Autumn 2017 issue: (1) Ocean acidification: Are Pacific salmon heading for a nosedive?; (2) Sablefish: The new ""IT"" fish; (3) Hoisting Sails: Maritime discovery schools initiative helps teachers foster the next generation of maritime workers; and (4) How fishing at night can help save West Coast albatross."
