,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-20-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,King Tides Show Future Sea Levels (Bellingham)
3,Author:,"Trosin, Bridget"
4,Publication Year :,2020
5,# Pages / Video Length:,2
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 19-08
8,Project #:,A/ACE-1
9,Abstract:,"Our highest annual tides are called king tides. They occur when one or more astronomical events happen at the same time. While king tides are not caused by sea level rise, they do give us a glimpse of the future: today’s king tides are comparable to normal water levels in our future."
