,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-06-04a
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Sea Star (Winter 2006)
3,Editor :,"Copping, Andrea"
4,Publication Year :,2006
5,# Pages / Video Length:,8
6,Publication Type:,periodicals
7,Program Report #:,WSG-MR-06-01
8,Project #:,A/FP-5
9,Abstract:,The following titles are in this issue: 1. Secrets from the sea floor (hydrothermal vents). P. 1-3. 2. Sea Grant and shellfish in Washington State. P. 4-5. 3. Cultivating science writers and readers. P. 6.
