,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-93-014
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Nonhost resistance genes and race-specific resistance
3,Author:,"Hadwiger, L. A."
4,,"Culley, D. E."
5,Publication Year :,1993
6,Source Citation:,"""Trends in Microbiology,"" 1(4):136-141, July 1993."
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 94-12
10,Project #:,RX-20
11,Abstract:,"Apart from physical barriers, plants have two major types of defence against potential pathogens. In 'race-specific' resistance, plants match single mendelian resistance genes with the 'avirulence' genes possessed by races of a pathogen. Plants also employ the more complex and evolutionarily more robust system of 'nonhost resistance' against a broad range of pathogenic species. In peas, both types of resistance are associated with the expression of a common group of 'resistance response' genes. Some of the progress towards characterizatio​n of the interacting genes in race-specific reactions is described here."
