,MetadataField,Metadata
0,NSGL Document #:,WISCU-WR-08-003
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,The Laurentian Great Lakes
3,Author:,"Waples, James T."
4,,"Eadie, Brian"
5,,"Klump, J. Val"
6,,"Squires, Magaret"
7,,"Cotner, James"
8,,"McKinley, Galen"
9,Publication Year :,2008
10,Source Citation:,"""North American Continental Margins: A Synthesis and Planning Workshop. Report of the North American Continental Margins Workshop Group For the U.S. Carbon Cycle Scientific Steering Group and Interagency Working Group. U.S. Carbon Cycle Science Program, Washington, DC,"" Burke Hales, Wei-Jun Cai, B. Greg Mitchell, Christopher L. Sabine and Oscar Schofield (eds.), pp. 73-81, Boulder, Colorado, September 2005."
11,# Pages / Video Length:,9
12,Publication Type:,reprints (not peer-reviewed)
13,Program Report #:,WISCU-WR-08-003
14,Project #:,R/EC-10
