,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-83-016
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"ELECTROPHORETIC PATTERNS OF PEA AND ""FUSARIUM SOLANI"" PROTEINS SYNTHESIZED IN VITRO OR IN VIVO WHICH CHARACTERIZE THE COMPATIBLE AND INCOMPATIBLE INTERACTIONS"
3,Author:,"HADWIGER, L A"
4,,"WAGONER, WENDY"
5,Publication Year :,1983
6,Source Citation:,"PHYSIOLOGICAL PLANT PATHOLOGY, 23( ):0153-0162, 1983"
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TS 83-13
9,Abstract:,INFECTION;PATHO​LOGY
