,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-74-012
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"COMPOSITION OF OVARIAN FLUID AND EGGS OF THE UNIVERSITY OF WASHINGTON STRAIN OF RAINBOW TROUT (""SALMO GAIRDNERI"")"
3,Author:,"SATIA, BENEDICT P"
4,,"DONALDSON, LAUREN RUSSELL"
5,,"SMITH, LYNWOOD S"
6,,"NIGHTINGALE, JOHN N"
7,Publication Year :,1974
8,Source Citation:,"FISHERIES RESEARCH BOARD OF CANADA. JOURNAL, 31(11):1796-​1799, NOV. 1974"
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 74-19 WU CF CB# 402 NOAA-76062912
