,MetadataField,Metadata
0,NSGL Document #:,WASHU-N-04-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Sea Star (Winter, Spring, Summer, Autumn 2004)"
3,Editor :,"Cook, Susan E."
4,Publication Year :,2004
5,Publication Type:,periodicals
6,Program Report #:,WSG-MR 04-01(Winter)
7,,WSG-MR 04-02 (Spring)
8,,WSG-MR 04-03 (Summer)
9,,WSG-MR 04-04 (Autumn)
10,Notes:,published quarterly
11,Abstract:,"Quarterly marine events calendar features news stories about Washington Sea Grant Program researcheres, programs, and outreach and marine-related events. Includes upcoming events of interest to members of the marine community and those with an interest in it."
