,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-82-012
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"MORPHOLOGICAL INDICES OF DEVELOPMENTAL PROGRESS IN THE PARR- SMOLT COHO SALMON, ""ONCORHYNCHUS KISUTCH"""
3,Author:,"GORBMAN, AUBREY"
4,,"DICKHOFF, WALTON W"
5,,"MIGHELL, JAMES L"
6,,"PRENTICE, EARL F"
7,,"WAKNITZ, F WILLIAM"
8,Publication Year :,1982
9,Source Citation:,"AQUACULTURE, 28( ):0001-0019, 1982"
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 82-12
12,Project #:,R/A-18
13,Abstract:,SALMON;DEVELOPM​ENT
