,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-18-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,NOAA Science Camp
3,Author:,"Sullivan, Maile"
4,Publication Year :,2018
5,# Pages / Video Length:,1
6,Publication Type:,educational materials
7,Program Report #:,WSG-AS 18-03
8,Project #:,A/ACE-1
9,Abstract:,"This educational factsheet is about a hands-on science camp for middle and high school students on the NOAA Sand Point campus in Seattle, Washington. Since its inception in 2003, NOAA Science Camp has evolved into a highly regarded collaborative science program. More than 10 NOAA offices, Washington Sea Grant and the Joint Institute for Study of the Atmosphere and Oceans (JISAO) partner to introduce middle school and high school students to the multidisciplina​ry nature of research. Scientists and educators interact directly with camp participants to demonstrate how NOAA research addresses environmental issues on both local and international scales."
