,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-20-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"River & Ocean Film Festival March 28, 2020 (event poster/website)"
3,Publication Year :,2020
4,# Pages / Video Length:,1
5,Publication Type:,educational materials
6,Program Report #:,WSG-MR 19-02
7,Project #:,A/ACE-1
8,Notes:,"This event is brought to you by the North Pacific Coast Marine Resources Committee, the city of Forks, Washington Sea Grant, and the North Pacific Coast Lead Entity."
9,,For the 11 x 17 inch poster see oversize map cabinet
10,URL:,and-​ocean-​film-​festival/
11,Abstract:,"Enjoy film explorations of our rivers, oceans and the communities that rely on them at the Seventh (7th) Annual River and Ocean Film Festival, March 28, 2020 at the Rainforest Arts Center in Forks, Washington, 6-9pm. This 11 x 17 inch poster highlights this educational event that is free to the public and family-​friendly."
