,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-17-008
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Crab Team 2017: European green crab and pocket estuary monitoring (Summary Infographic)
3,Author:,"Grason, Emily"
4,,"Adams, Jeff"
5,Publication Year :,2017
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-AS 17-05
9,Project #:,A/ACE-1
10,Abstract:,2017 Crab Team - European Green Crab and Pocket Estuary Monitoring. What was found in Crab Team traps?
