,MetadataField,Metadata
0,NSGL Document #:,LDGO-R-75-003
1,Sea Grant Program/Affiliate:,New York Sea Grant
2,Title:,Growth of clam and oyster larvae on different algal diets in a tropical artificial upwelling mariculture system
3,Author:,"Sunderlin, Judith B."
4,,"Baab, Phyllis T."
5,,"Patry, Elaine M."
6,Publication Year :,1975
7,Source Citation:,"Proceedings of the Sixth Annual Meeting World Mariculture Society, pp. 215-228, James W. Avault, Jr. and Roger Miller (editors), Seattle, Washington, January 27-31, 1975"
8,# Pages / Video Length:,14
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,LDGO CB# 2352
