,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-74-007
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,ION SPECIFICITY OF THE AEQUORIN LUMINESCENT REACTION
3,Author:,"IZUTSU, KENNETH T"
4,,"FELTON, SAMUEL P"
5,,"SIEGEL, IVENS AARON"
6,,"YODA, WAYNE T"
7,,"CRAWFORD, JANET"
8,,"MC GOUGH, JAMES"
9,Publication Year :,1974
10,Source Citation:,"PHYSIOLOGICAL CHEMISTRY AND PHYSICS, 6( ):0299-0308, 1974"
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-TA 74-13 NIDR G# DE-02600
