,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-94-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,How agencies can promote cooperative management
3,Author:,"Eng, Michael"
4,Publication Year :,1994
5,# Pages / Video Length:,4
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-MR 94-03
8,Project #:,M-01
9,,M-02
10,Abstract:,"A fundamental challenge associated with implementing an ecosystem approach is to create new institutional arrangements that bring together multiple jurisdictional authorities, landowners, resource users and other diverse interests to cooperatively manage natural resource activities. This brief paper outlines a collaborative approach that agencies can use for both internal and external processes to promote cooperation and build partnerships."
