,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-09-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Genetic isolation by distance and localized fjord population structure in Pacific cod (Gadus macrocephalus): limited effective dispersal in the northeastern Pacific Ocean
3,Author:,"Cunningham, Kathryn Maja"
4,,"Canino, Michael Francis"
5,,"Spies, Ingrid Brigette"
6,,"Hauser, Lorenz"
7,Publication Year :,2009
8,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 66(1):153-166, January 2009 [doi: 10.1139/F08-​199]."
9,DOI #:,10.1139/F08-199
10,# Pages / Video Length:,14
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-TA 09-01
13,Project #:,R/F-147
