,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-84-011
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"PROXIMATE AND ELEMENTAL COMPOSITION OF DEVELOPING EGGS AND MATERNAL SOMA OF PEN-REARED COHO SALMON (""ONCORHYNCHUS KISUTCH"") FED PRODUCTION AND TRACE ELEMENT FORTIFIED DIETS"
3,Author:,"HARDY, RONALD W"
4,,"SHEARER, KARL D"
5,,"KING, IRENA B"
6,Publication Year :,1984
7,Source Citation:,"AQUACULTURE, 43( ):0147-0165, 1984"
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 84-10
