,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-70-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,A SURVEY OF THE POPULATION DYNAMICS OF KING CRAB IN ALASKA WITH PARTICULAR REFERENCE TO THE KODIAK AREA
3,Author:,"Rothschild, Brian J."
4,,"Powell, Guy"
5,,"Joseph, James"
6,,"Abramson, Norman J."
7,,"Buss, James A."
8,,"Eldridge, Peter"
9,Publication Year :,1970
10,Publisher:,University of Washington Sea Grant Program; Alaska Department of Fish and Game
11,# Pages / Video Length:,149
12,Publication Type:,technical reports/surveys​/patents
13,Program Report #:,WSG-TA 70-15; Informational Leaflet 147
14,Grant/Contract #:,NOAA Sea Grant/NSF Grant GH-40
15,Abstract:,The intent of this work is to survey various data sources pertinent to the dynamics of the king crab in Alaska with particular emphasis on the Kodiak region. The great majority of the data used has been collected over the years by the Alaska Department of Fish and Game. Dr. William Smoker of the Bureau of Commercial Fisheries provided helpful comments on the manuscript and we extend our acknowledgments​.
