,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-02-004
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Marine events calendar 2002: July, August, September (Prawn puzzler: info from genetic, oceanographic studies may help manage spot pawn stocks)"
3,Author:,"Ricks, Robyn (designer)"
4,,"Gordon, David G."
5,Editor :,"Cook, Susan E."
6,Publication Year :,2002
7,# Pages / Video Length:,4
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,WSG-MR 02-12
