,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-87-029
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Performance and developmental stability of triploid tiger trout (brown trout female x brook trout male)
3,Author:,"Scheerer, Paul D."
4,,"Thorgaard, Gary H."
5,Publication Year :,1987
6,Source Citation:,"""Transactions of the American Fisheries Society,"" 116:92-97, 1987."
7,# Pages / Video Length:,6
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 87-31
10,Project #:,R/A-50
