,MetadataField,Metadata
0,NSGL Document #:,WISCU-V-19-024
1,Sea Grant Program/Affiliate:,Wisconsin Sea Grant
2,Title:,"Meet Joe Naughton, 2020 Knauss Fellow (video)"
3,Author:,"Willison, Bonnie"
4,Publication Year :,2019
5,Publisher:,"Wisconsin Sea Grant; Published on YouTube December 4, 2019"
6,# Pages / Video Length:,1:04 minute
7,Publication Type:,videos
8,Program Report #:,WISCU-V-19-024
9,Grant/Contract #:,NA180AR4170097
10,Project #:,C/C-1
11,URL:,https://www.you​tube.com/watch?​v=HOf7zyktRkA
12,Abstract:,"Joe Naughton, originally from Brookfield, will be a 2020 John A. Knauss Marine Policy Fellow, serving in a one-year position in Washington, D.C. Learn more about Joe and what he'll be doing through this prestigious program for early-career professionals."
