,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-76-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,SEAFOOD PLANT DESIGN: Some planning considerations for the small processor
3,Author:,"Brown, Rick"
4,,"Palmateer, Robert"
5,,"Bentley, Robin"
6,Publication Year :,1976
7,Publisher:,University of Washington Sea Grant
8,# Pages / Video Length:,46
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,WSG 76-2
11,Grant/Contract #:,NOAA Sea Grant No. 04-5-158-48
