,MetadataField,Metadata
0,NSGL Document #:,DELU-W-98-001
1,Sea Grant Program/Affiliate:,Delaware Sea Grant
2,Title:,"The Stratton Roundtable: looking back, looking forward: lessons from the 1969 Commission on Marine Science, Engineering, and Resources"
3,Editor :,"Knecht, Robert W."
4,,"Cicin-Sain, Biliana"
5,,"Foster, Nancy"
6,Publication Year :,1998
7,Source Citation:,"Proceedings, Washington D.C., May 1, 1998."
8,# Pages / Video Length:,115
9,Publication Type:,conference/work​shop proceedings
10,Abstract:,"On May 1, 1998, members and staff of the Stratton Commission, whose work in 1969 led to the founding of NOAA, enactment of the 1972 Coastal Zone Management Act, and other important advances in ocean and coastal management, met with today's ocean and coastal leaders. They discussed the establishment and accomplishments of the 1960s commission, current proposals for a new ocean commission, changed conditions, and lessons learned. This is a synopsis of that meeting."
