,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-09-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Pelagic longline: Streamer lines: Bycatch mitigation fact sheet 7 (version 1). practical information on seabird bycatch mitigation measures
3,Author:,"Melvin, E. F."
4,Publication Year :,2009
5,# Pages / Video Length:,4
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG-AS 09-06
8,Project #:,A/FP-7
9,Abstract:,"Streamer lines are the most commonly prescribed seabird bycatch mitigation measures for longline fisheries and one of the most effective (a primary measure). Streamer lines were an innovation of Japanese tuna fishermen to prevent bait loss to birds. They are inexpensive, simple and require no modification to fishing gear."
