,MetadataField,Metadata
0,NSGL Document #:,WASHU-E-19-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Orca Bowl 2020, 23rd Annual Washington Regional Ocean Sciences Bowl, University of Washington"
3,Author:,"Sullivan, Maile"
4,Publication Year :,2019
5,# Pages / Video Length:,17
6,Publication Type:,educational materials
7,Program Report #:,WSG- MR 19-34
8,Project #:,A/ACE-1
9,Abstract:,"On behalf of Washington Sea Grant and the University of Washington, I'd like to welcome all student competitors to the 23rd annual Washington Regional Ocean Sciences Bowl, or Orca Bowl. After my personal inaugural Orca Bowl in 2019, I am excited to see many of you return to the competition this year, and to welcome new participants to this nail-biter of an event."
