,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-91-019
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Chloroplast DNA heterogeneity in ""Monodus"" sp. (Eustigmatophyt​a)"
3,Author:,"Li, Ning"
4,,"Hedberg, Mary Francis"
5,,"Cattolico, Rose Ann"
6,Publication Year :,1991
7,Source Citation:,"""Current Genetics,"" 20:157-159, 1991."
8,# Pages / Video Length:,3
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 91-15
11,Project #:,R/B-06
12,Abstract:,"Early work on chlorophytic (chlorophyll a,b-containing) plant systems established the precedent that the many circular molecules of a chloroplast DNA (cpDNA) population were homogeneous with respect to size and gene complement. In this study, field inverted gel electrophoresis and hybridization analysis have been used to verify a chloroplast origin for at least two differently sized ""Monodus"" sp. cpDNA molecules."
