,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-20-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington Sea Grant 2020 Calendar (poster)
3,Author:,"Ricks, Robyn"
4,,"Troll, Ray (artist)"
5,Publication Year :,2019
6,# Pages / Video Length:,1
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,WSG-MR 19-13
9,Project #:,A/ACE-1
10,Abstract:,"Washington Sea Grant Calendar for the year 2020 (size: 25"" x 22"" poster, full color 1 side). Washington Sea Grant and the University of Washington are honored to present Ray Troll's homage to our aquatic neighbors in this poster entitled: ""The Kingfisher, Raven and the Half Moon Run"" originally an oil on canvas done in 1989."
