,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-72-005
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,CHECKLIST OF PUGET SOUND FISHES
3,Author:,"DeLacy, Allan C."
4,,"Miller, Bruce S."
5,,"Borton, Steven F."
6,Publication Year :,1972
7,Publisher:,"University of Washington Sea Grant, Division of Marine Resources"
8,# Pages / Video Length:,43
9,Publication Type:,technical reports/surveys​/patents
10,Program Report #:,WSG 72-3
11,Grant/Contract #:,NOAA Sea Grant No. NC-1-72
12,Abstract:,SCIENTIFIC NAMES;COMMON NAMES;BIBLIOGRA​PHY
