,MetadataField,Metadata
0,NSGL Document #:,WASHU-T1-73-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,REFRIGERATION SYSTEMS ON SMALLER FISHING VESSELS
3,Author:,"RONNING, JOHN P."
4,Publication Year :,1973
5,Publisher:,University of Washington Sea Grant
6,# Pages / Video Length:,17
7,Publication Type:,technical reports/surveys​/patents
8,Program Report #:,WSG-AS 73-3
9,Grant/Contract #:,NOAA Sea Grant
10,Abstract:,"This publication is intended to assist North Pacific commercial fishermen to a better understanding of the suitability and use of refrigeration equipment o hold and freeze the catch. It is not intended to provide detailed technical information, but to present some general information and useful guidelines. Thi​s bulletin covers a general consideration of the selection and use of fishing vessel refrigeration systems and describes the basic kinds of equipment that is available and that has been used in various fishing operations."
