,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-85-026
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Virulence of ""Vibrio anguillarum"" with particular emphasis on the outer membrane components"
3,Author:,"Aoki, Takashi"
4,,"Nomura, Junichiro"
5,,"Crosa, Jorge H."
6,Publication Year :,1985
7,Source Citation:,"""Bulletin of the Japanese Society of Scientific Fisheries,"" 51(8):1249-​1254, 1985."
8,Publication Type:,reprints (peer-reviewed)
9,Program Report #:,WSG-TA 85-24
10,Project #:,R/A-20
