,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-19-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Washington Sea Grant (Factsheet 2019)
3,Publication Year :,2019
4,Publisher:,Washington Sea Grant
5,# Pages / Video Length:,4
6,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
7,Program Report #:,WSG PM 19-04
8,Project #:,A/ACE-1
9,Abstract:,"Washington State is a coastal society, with almost 70 percent of its seven million residents living within its 15 coastal counties.The Pacific Northwest’s vibrant and diverse marine ecosystems and resources have been foundational to human sustenance, livelihood and culture since people have been here, and remain so today. Based at the University of Washington’s College of the Environment, Washington Sea Grant is part of a national network of 33 Sea Grant institutions located in U.S. coastal and Great Lakes states and territories. The National Sea Grant College Program is administered by the National Oceanic and Atmospheric Administration (NOAA) and funded through federal–univers​ity partnerships."
