,MetadataField,Metadata
0,NSGL Document #:,WASHU-H-18-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Be an Otter Spotter!
3,Author:,"Weinstein, Michelle"
4,Publication Year :,2018
5,# Pages / Video Length:,4
6,Publication Type:,"handbooks, manuals, guides"
7,Program Report #:,WSG-AS 18-01
8,,WSG-AS-18-02-1
9,Project #:,A/ACE-1
10,Abstract:,Think you saw a river otter? Share your observations! A visual print guide for the general public to educate them on how to accurately identify an otter and report it.
