,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-83-007
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,SHIP DEPLOYABLE FLOATING BREAKWATER
3,Author:,"LEACH, P A"
4,,"MC DOUGAL, W G"
5,,"SOLLITT, C K"
6,Publication Year :,1983
7,Source Citation:,"COASTAL STRUCTURES '83 PROCEEDINGS 13 PP. WASHINGTON, D.C. MARCH 9-11, 1983"
8,# Pages / Video Length:,13
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-83-007
11,Grant/Contract #:,NOAA Sea Grant
12,Project #:,R/CE-12
13,Abstract:,"marina, BREAKWATER, FLOATING, ENGINEERING"
