,MetadataField,Metadata
0,NSGL Document #:,WASHU-W-20-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Using Borders Between Burrowing Shrimp and Eelgrass to Infer Their Interactions in Soft Sediment (Webinar October 6, 2020)"
3,Author:,"Hull, Wesley"
4,Publication Year :,2020
5,Publisher:,Washington Sea Grant
6,# Pages / Video Length:,22
7,Publication Type:,"webinars, virtual meetings, conferences, seminars"
8,Program Report #:,WSG-WO 20-02
9,Project #:,A/ACE-1
10,Notes:,Script not available
11,Abstract:,A PowerPoint presentation webinar on Estuarine Environments
