,MetadataField,Metadata
0,NSGL Document #:,WASHU-T-91-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Moorage markets in western Washington: county synopses 1989/90
3,Author:,"Goodwin, Robert F."
4,Publication Year :,1991
5,# Pages / Video Length:,41
6,Publication Type:,technical reports/surveys​/patents
7,Program Report #:,WSG-AS 91-05
8,Project #:,A/FP-7
9,Abstract:,"boat, marina"
10,,"During the winter and spring of 1990, Washington Sea Grant conducted a mail survey of all known marinas in Washington State. Included were questions about market conditions facing the marina operator: moorage lease rates in summer and winter, seasonal occupancy rates, and numbers of boaters on waiting lists. This report presents the results including, in addition to market information, a summary of each region's stock of moorage, a list of the facilities that provide it, and the quantity and kind of moorage slips they lease or rent."
