,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-00-009
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Isolation of twenty low stutter di- and tetranucleotide microsatellites for population analysis of walleye pollock and other gadoids
3,Author:,"O'Reilly, P. T."
4,,"Canino, M. F."
5,,"Bailey, K. M."
6,,"Bentzen, P."
7,Publication Year :,2000
8,Source Citation:,"""Journal of Fish Biology,"" 56:1074-1086, 2000."
9,# Pages / Video Length:,13
10,Publication Type:,reprints (peer-reviewed)
11,Program Report #:,WSG-TA 01-10
12,Project #:,R/R-2
13,Abstract:,"Reported here is the development of 20 primarily tetranucleotide microsatellite markers from the commercially important gadid fish, walleye pollock ""Theragra chalcogramma,"" isolated using magnetic bead hybridization selection methods. Loci were chosen from an initial pool of 112 microsatellite-​bearing clones for properties such as short array length (and thus minimal expected short allele dominance and PCR induced stutter,) moderate to high levels of variation, and robust amplification. Also the results are reported of tests confirming the Mendelian inheritance of these loci, and their conservation in other gadoid fishes."
