,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-09-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Rain garden plants: purchase or propagate?
3,Author:,"Coltellaro, Christine"
4,,"Adams, Jeff"
5,Editor :,"Gordon, David G."
6,Publication Year :,2009
7,# Pages / Video Length:,4
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,WSG-AS 09-08
10,Project #:,C/A/PC-5
11,Abstract:,Information on purchasing versus propagating rain garden plants.
