,MetadataField,Metadata
0,NSGL Document #:,ORESU-R-80-036
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,CORROSION OF TRAWLING CABLES
3,Author:,"MEREDITH, ROBERT E"
4,,"KOLBE, EDWARD R"
5,,"DARDEL, BRICE M"
6,Publication Year :,1980
7,Source Citation:,"MARINE TECHNOLOGY 16TH ANNUAL CONFERENCE PROCEEDINGS, PP. 363-367, WASHINGTON, D.C., OCTOBER 6-8, 1980"
8,# Pages / Video Length:,5
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,ORESU-R-80-036
11,Grant/Contract #:,NOAA SEA GRANT
12,Abstract:,CORROSION;TRAWL​ING;CABLE
