,MetadataField,Metadata
0,NSGL Document #:,ORESU-WR-14-006
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Breeding oysters for the West Coast in changing ocean conditions: an update on the collaborative Molluscan Broodstock Program (iMBP) (presentation)
3,Author:,"Durland, Evan"
4,,"Langdon, Chris"
5,,"Schoolfield, Blaine"
6,,"Bailey, Javan"
7,Publication Year :,2014
8,Source Citation:,"Pacific Coast Shellfish Growers Association, Annual Meeting, PowerPoint presentation, Vancouver, Washington, September 22-25, 2014."
9,# Pages / Video Length:,21
10,Publication Type:,reprints (not peer-reviewed)
11,Program Report #:,ORESU-WR-14-006
12,Project #:,R/SAQ-20
13,Abstract:,"The Molluscan Broodstock Program (MBP) was funded as a special project or earmark through USDA. The program was initiated in 1996 and has focused on improving yields of Pacific oysters through genetic selection. Funding for MBP has ended and efforts have been made to transfer the program to industry. A coordinating committee consisting of industry members, academics and federal agencies was established in 2011 to try to develop a strategy to collectively support the breeding program or, at least, to prevent the loss of genetically improved stocks. This presentation will provide an update on the committee’s progress and future plans for MBP."
