,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-95-011
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"""Fusarium solani"" Dnase is a signal for increasing expression of nonhost disease resistance response genes, hypersensitivit​y, and pisatin production"
3,Author:,"Hadwiger, Lee A."
4,,"Chang, Ming-Mei"
5,,"Parsons, M. Angela"
6,Publication Year :,1995
7,Source Citation:,"""MPMI,"" 8(6):871-879, 1995."
8,# Pages / Video Length:,9
9,Publication Type:,reprints (peer-reviewed)
10,Program Report #:,WSG-TA 97-08
11,Project #:,R/X-20
12,Abstract:,"The inoculation of pea endocarp tissue with the bean pathogen ""Fusarium solani"" f. sp. ""phaseoli"" results in a nonhost resistance response causing a complete cessation of fungal growth within 6 to 8 hours. In addition to previously reported elicitation by chitosan, the authors now report that components of this response are also induced by a Dnase released from this fungus."
