,MetadataField,Metadata
0,NSGL Document #:,WASHU-D-91-003
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,1991 Washington State marina directory [Macintosh format]
3,Author:,"Goodwin, Robert F."
4,,"Farrell, Timothy J."
5,Publication Year :,1991
6,# Pages / Video Length:,1
7,Publication Type:,directories/bib​liographies/ind​exes
8,Program Report #:,WSG-AS 91-11
9,Project #:,A/FP-7
10,Notes:,See WASHU-D-91-004 for DOS format.
11,Abstract:,"The Washington State 1991 marina directory contains a list of marinas arranged by county. It includes information about facilities (open, covered, and guest slips); fuel; pumpout stations; laundries; groceries; restrooms; and parking. The directory is available in database form on computer diskette for Macintosh. The database can be imported into a spreadsheet, database management, or word processing program to permit statistical analysis of marinas and the characteristics​, develop marketing information, create mailing lists or simply to look for alternative moorage."
