,MetadataField,Metadata
0,NSGL Document #:,ORESU-G-99-014
1,Sea Grant Program/Affiliate:,Oregon Sea Grant
2,Title:,Smoking fish at home--safely
3,Author:,"Hilderbrand, K. S. Jr."
4,Publication Year :,1999
5,Publisher:,OSU Sea Grant Extension Service
6,# Pages / Video Length:,4
7,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
8,Program Report #:,PNW 238; ORESU-G-99-014
9,Grant/Contract #:,NOAA Sea Grant
10,Notes:,"A Pacific Northwest Extension Publication (Oregon, Washington, and Idaho). A revision of OREXT-G-80-007 and ORESU-G-81-002"
11,Abstract:,Fish smoked without proper salting and cooking can cause food poisoning--it can even be lethal. This leaflet describes in detail safe practices for preparing and storing smoked fish. It even gives recommendations on what types of wood to use and the desired components of a good smokehouse.
