,MetadataField,Metadata
0,NSGL Document #:,WASHU-I-09-006
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Pump Out Washington website
3,Publication Year :,2009
4,# Pages / Video Length:,
5,Publication Type:,"web/blog sites (topical), other web-based resources"
6,Program Report #:,WSG-MR 10-06
7,Project #:,C/A/PC-5
8,URL:,http://pumpoutw​ashington.org/
9,Abstract:,Part of a public information campaign targeting recreational boaters in Washington and designed to educate them about the benefits of using state sewage pumpout facilities
