,MetadataField,Metadata
0,NSGL Document #:,WASHU-G-91-002
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,Marine debris at sea: how fishermen and boaters can help solve the problem
3,Author:,"Humphreys, Jim"
4,,"Mullin, Patti"
5,,"Ovens, Carol"
6,Publication Year :,1991
7,# Pages / Video Length:,2
8,Publication Type:,"advisory/extens​ion reports; fact sheets, posters"
9,Program Report #:,WSG-AS 91-01
10,Project #:,A/FP-7
11,Abstract:,"Once considered unlimited, resilient, and able to absorb anything we cared to dump into them, the oceans are really a fragile resource, requiring our careful stewardship. Much publicity is given to an oil spill when it occurs, but less well-known is the fact that 14 billion pounds of boat wastes, gear, and cargo are lost or deliberately dumped into the oceans every year, and these materials could have long-term effects as deleterious to the marine environment as an oil spill. This fact sheet focuses on the kind of damage that wastes in the marine environment can cause and how we, as responsible citizens, can help alleviate the problem."
