,MetadataField,Metadata
0,NSGL Document #:,WASHU-V-16-001
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Tribute to Wolf Bauer, 1912-2016 (online video)"
3,Author:,"Faghin, Nicole"
4,Publication Year :,2016
5,# Pages / Video Length:,5:11 minutes
6,Publication Type:,videos
7,Program Report #:,WSG-AV 16-01
8,Project #:,A/ACE-1
9,URL:,https://www.you​tube.com/watch?​v=Usaykn_n7Ko
10,Abstract:,"Besides being an avid mountain climber and kayaker, Wolf Bauer was responsible for leading the way in Washington State to understand and appreciate the value of natural and soft shorelines. He designed many throughout the Salish Sea. This tribute was created after his death in January 2016 to remember his contribution to shoreline management in Washington State."
