,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-93-021
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Retention of domoic acid by Pacific razor clams, ""Siliqua patula"" (Dixon, 1789): preliminary study"
3,Author:,"Horner, R. A."
4,,"Kusske, M. B."
5,,"Moynihan, B. P."
6,,"Skinner, R. N."
7,,"Wekell, J. C."
8,Publication Year :,1993
9,Source Citation:,"""Journal of Shellfish Research,"" 12(2):451-456, 1993."
10,# Pages / Video Length:,6
11,Publication Type:,reprints (peer-reviewed)
12,Program Report #:,WSG-TA 98-10
