,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-87-022
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"A note on variability of marine survival of sockeye salmon ""(Oncorhyncus nerka)"" and effects of flooding on spawning"
3,Author:,"Thorne, Richard E."
4,,"Ames, James J."
5,Publication Year :,1987
6,Source Citation:,"""Canadian Journal of Fisheries and Aquatic Sciences,"" 44(10):1791-​1795, 1987."
7,Publication Type:,reprints (peer-reviewed)
8,Program Report #:,WSG-TA 87-22
9,Abstract:,"Most of the annual variability in sockeye salmon (""Oncorhynchus nerka"") survival has been assumed to be associated with freshwater stages, while marine survival has been assumed to be very consistent from year to year. Data from Lake Washington sockeye salmon stock, including hydroacoustic surveys of presmolt populations, indicate that marine survival may vary on the order of 4-20%. However, the data also show that river flow conditions during spawning and gravel incubation have a major effect on production for this stock."
