,MetadataField,Metadata
0,NSGL Document #:,WASHU-R-84-023
1,Sea Grant Program/Affiliate:,Washington Sea Grant
2,Title:,"Research in ""Porphyra"" aquaculture"
3,Author:,"Waaland, J. Robert"
4,,"Dickson, Leal G."
5,,"Duffield, E. C. S."
6,,"Burzycki, Gwen M."
7,Publication Year :,1986
8,Source Citation:,"""Algal Biomass Technologies: An Interdisciplina​ry Perspective,"" Workshop Proceedings, pp. 124-131, Boulder, Colorado, April 5-7, 1984."
9,Publication Type:,reprints (not peer-reviewed)
10,Program Report #:,WSG-TA 84-24
11,Abstract:,"One of the approaches to implementing nori aquaculture in the Pacific Northwest is to develop cultivation methods for use with native species of the red seaweed ""Porphyra"". Five of the seventeen native species of ""Porphyra have been identified as having the qualities which make high quality nori. Research is concentrating on (1) establishing laboratory cultures of the conchocelis stages of potential cultivars, (2) defining the environmental conditions under which quantities of conchospores suitable for net seeding can be obtained from such cultures, and (3) seeding test nets for use in field growth tests of these native ""Porphyra"" species. Suitable conchospore production has been obtained with several strains of ""P. torta"" and successful field growth trials have been initiated. The progress of this research is reported in this paper."
